DATE,DGS3MO,DGS1,DGS5,DGS10,DAAA,DBAA,DCOILWTICO
2011-10-17,0.04,0.12,1.08,2.18,4.0,5.44,86.38
2011-10-18,0.04,0.12,1.07,2.19,3.96,5.42,88.34
2011-10-19,0.03,0.11,1.05,2.18,3.97,5.39,86.11
2011-10-20,0.03,0.12,1.07,2.2,3.98,5.4,86.07
2011-10-21,0.02,0.12,1.08,2.23,3.99,5.41,87.19
2011-10-24,0.02,0.11,1.1,2.25,4.01,5.41,91.12
2011-10-25,0.01,0.11,1.01,2.14,3.87,5.28,92.98
2011-10-26,0.02,0.13,1.09,2.23,3.95,5.33,90.2
2011-10-27,0.02,0.14,1.2,2.42,4.07,5.46,93.96
2011-10-28,0.01,0.13,1.13,2.34,3.97,5.33,93.32
2011-10-31,0.01,0.12,0.99,2.17,3.88,5.19,93.19
2011-11-01,0.01,0.13,0.9,2.01,3.73,5.04,92.19
2011-11-02,0.01,0.11,0.89,2.03,3.82,5.06,92.51
2011-11-03,0.01,0.11,0.91,2.09,3.9,5.13,94.07
2011-11-04,0.01,0.11,0.88,2.06,3.88,5.12,94.26
2011-11-07,0.01,0.09,0.88,2.04,3.82,5.06,95.52
2011-11-08,0.01,0.1,0.92,2.1,3.93,5.15,96.8
2011-11-09,0.01,0.1,0.88,2.0,3.84,5.08,95.74
2011-11-10,0.01,0.1,0.9,2.04,3.93,5.18,97.78
2011-11-11,,,,,,,98.99
2011-11-14,0.01,0.09,0.91,2.04,3.89,5.17,98.14
2011-11-15,0.01,0.11,0.93,2.06,3.93,5.2,99.37
2011-11-16,0.01,0.11,0.9,2.01,3.91,5.18,102.59
2011-11-17,0.02,0.1,0.88,1.96,3.83,5.12,98.82
2011-11-18,0.01,0.12,0.94,2.01,3.9,5.15,97.67
2011-11-21,0.02,0.11,0.92,1.97,3.84,5.12,96.73
2011-11-22,0.02,0.11,0.91,1.94,3.81,5.11,97.76
2011-11-23,0.02,0.12,0.88,1.89,3.72,5.04,96.16
2011-11-24,,,,,,,
2011-11-25,0.02,0.13,0.93,1.97,3.85,5.15,96.91
2011-11-28,0.03,0.13,0.91,1.97,3.89,5.16,98.21
2011-11-29,0.02,0.14,0.93,2.0,3.96,5.22,99.79
2011-11-30,0.01,0.12,0.96,2.08,4.07,5.32,100.36
2011-12-01,0.01,0.12,0.97,2.11,4.1,5.41,100.2
2011-12-02,0.02,0.12,0.92,2.05,3.98,5.29,100.97
2011-12-05,0.01,0.11,0.93,2.04,4.03,5.29,100.94
2011-12-06,0.01,0.11,0.94,2.08,4.07,5.34,101.25
2011-12-07,0.02,0.11,0.89,2.02,4.0,5.28,100.45
2011-12-08,0.01,0.1,0.86,1.99,3.95,5.25,98.35
2011-12-09,0.01,0.11,0.89,2.07,4.05,5.35,99.4
2011-12-12,0.01,0.1,0.87,2.03,4.02,5.3,97.77
2011-12-13,0.01,0.11,0.85,1.96,3.98,5.25,100.24
2011-12-14,0.01,0.12,0.86,1.92,3.88,5.16,94.92
2011-12-15,0.0,0.12,0.86,1.92,3.9,5.19,93.84
2011-12-16,0.0,0.11,0.81,1.86,3.82,5.12,93.55
2011-12-19,0.01,0.11,0.82,1.82,3.76,5.08,93.86
2011-12-20,0.01,0.12,0.88,1.94,3.87,5.21,97.16
2011-12-21,0.01,0.13,0.91,1.98,3.9,5.28,98.54
2011-12-22,0.01,0.12,0.91,1.97,3.88,5.26,99.42
2011-12-23,0.01,0.12,0.97,2.03,3.98,5.35,99.72
2011-12-26,,,,,,,
2011-12-27,0.02,0.12,0.96,2.02,3.94,5.32,101.29
2011-12-28,0.01,0.12,0.91,1.93,3.79,5.18,99.44
2011-12-29,0.02,0.12,0.88,1.91,3.8,5.19,99.68
2011-12-30,0.02,0.12,0.83,1.89,3.77,5.16,98.83
2012-01-02,,,,,,,
2012-01-03,0.02,0.12,0.89,1.97,3.84,5.26,102.96
2012-01-04,0.02,0.12,0.89,2.0,3.89,5.3,103.22
2012-01-05,0.02,0.11,0.88,2.02,3.91,5.29,101.81
2012-01-06,0.02,0.12,0.86,1.98,3.85,5.25,101.56
2012-01-09,0.01,0.11,0.85,1.98,3.86,5.26,101.31
2012-01-10,0.02,0.11,0.86,2.0,3.86,5.25,102.24
2012-01-11,0.02,0.11,0.82,1.93,3.8,5.2,100.89
2012-01-12,0.03,0.11,0.84,1.94,3.9,5.21,99.03
2012-01-13,0.03,0.1,0.8,1.89,3.81,5.13,98.69
2012-01-16,,,,,,,
2012-01-17,0.03,0.11,0.79,1.87,3.79,5.11,100.7
2012-01-18,0.03,0.11,0.82,1.92,3.78,5.17,100.61
2012-01-19,0.05,0.11,0.87,2.01,3.87,5.23,100.32
2012-01-20,0.05,0.11,0.91,2.05,3.86,5.29,98.15
2012-01-23,0.04,0.12,0.93,2.09,3.91,5.33,99.47
2012-01-24,0.04,0.12,0.92,2.08,3.92,5.33,98.84
2012-01-25,0.04,0.12,0.81,2.01,3.93,5.32,99.23
2012-01-26,0.05,0.12,0.77,1.96,3.88,5.24,99.76
2012-01-27,0.06,0.12,0.75,1.93,3.85,5.21,99.47
2012-01-30,0.05,0.12,0.73,1.87,3.77,5.12,98.75
2012-01-31,0.06,0.13,0.71,1.83,3.72,5.07,98.46
2012-02-01,0.06,0.13,0.72,1.87,3.8,5.12,97.63
2012-02-02,0.08,0.14,0.71,1.86,3.79,5.11,96.36
2012-02-03,0.08,0.14,0.78,1.97,3.93,5.23,97.8
2012-02-06,0.08,0.14,0.76,1.93,3.87,5.15,96.89
2012-02-07,0.08,0.14,0.82,2.0,3.92,5.19,98.55
2012-02-08,0.09,0.15,0.82,2.01,3.91,5.18,98.8
2012-02-09,0.09,0.15,0.86,2.04,3.91,5.22,99.88
2012-02-10,0.09,0.15,0.81,1.96,3.82,5.13,98.68
2012-02-13,0.11,0.15,0.85,1.99,3.86,5.18,100.39
2012-02-14,0.12,0.18,0.81,1.92,3.78,5.1,100.82
2012-02-15,0.11,0.18,0.81,1.93,3.81,5.12,101.82
2012-02-16,0.1,0.17,0.87,1.99,3.87,5.16,102.33
2012-02-17,0.09,0.18,0.88,2.01,3.87,5.18,103.27
2012-02-20,,,,,,,
2012-02-21,0.08,0.17,0.92,2.05,3.9,5.2,105.88
2012-02-22,0.09,0.17,0.88,2.01,3.86,5.16,105.99
2012-02-23,0.09,0.17,0.88,1.99,3.84,5.13,107.44
2012-02-24,0.1,0.18,0.89,1.98,3.81,5.1,109.39
2012-02-27,0.12,0.17,0.84,1.92,3.78,5.04,108.49
2012-02-28,0.1,0.18,0.84,1.94,3.8,5.06,106.59
2012-02-29,0.08,0.18,0.87,1.98,3.8,5.08,107.08
2012-03-01,0.08,0.18,0.89,2.03,3.87,5.13,108.76
2012-03-02,0.07,0.17,0.84,1.99,3.83,5.08,106.68
2012-03-05,0.08,0.17,0.87,2.0,3.86,5.11,106.7
2012-03-06,0.08,0.17,0.83,1.96,3.82,5.06,104.71
2012-03-07,0.08,0.18,0.85,1.98,3.86,5.09,106.16
2012-03-08,0.08,0.18,0.89,2.03,3.91,5.14,106.65
2012-03-09,0.09,0.18,0.9,2.04,3.93,5.15,107.4
2012-03-12,0.09,0.18,0.92,2.04,3.9,5.13,106.34
2012-03-13,0.08,0.2,0.99,2.14,3.97,5.22,106.7
2012-03-14,0.09,0.21,1.13,2.29,4.14,5.36,105.49
2012-03-15,0.08,0.21,1.11,2.29,4.11,5.36,105.19
2012-03-16,0.09,0.21,1.13,2.31,4.11,5.35,107.03
2012-03-19,0.1,0.21,1.2,2.39,4.18,5.42,108.09
2012-03-20,0.1,0.22,1.22,2.38,4.16,5.4,105.68
2012-03-21,0.09,0.21,1.15,2.31,4.06,5.31,106.87
2012-03-22,0.08,0.19,1.13,2.29,4.04,5.3,104.98
2012-03-23,0.08,0.19,1.1,2.25,3.99,5.26,106.43
2012-03-26,0.09,0.19,1.09,2.26,4.01,5.27,107.07
2012-03-27,0.09,0.18,1.04,2.2,3.98,5.24,107.32
2012-03-28,0.09,0.18,1.05,2.21,3.99,5.24,105.4
2012-03-29,0.07,0.18,1.01,2.18,3.96,5.21,102.79
2012-03-30,0.07,0.19,1.04,2.23,4.04,5.3,103.03
2012-04-02,0.08,0.18,1.03,2.22,4.03,5.3,105.25
2012-04-03,0.08,0.2,1.1,2.3,4.1,5.36,104.02
2012-04-04,0.08,0.19,1.05,2.25,4.07,5.33,101.53
2012-04-05,0.08,0.19,1.01,2.19,4.02,5.28,103.29
2012-04-06,0.07,0.19,0.89,2.07,3.94,5.2,
2012-04-09,0.09,0.19,0.9,2.06,3.91,5.17,102.45
2012-04-10,0.09,0.19,0.85,2.01,3.87,5.15,101.12
2012-04-11,0.09,0.18,0.89,2.05,3.98,5.21,102.66
2012-04-12,0.09,0.18,0.9,2.08,3.99,5.23,103.69
2012-04-13,0.09,0.17,0.86,2.02,3.93,5.17,102.84
2012-04-16,0.08,0.18,0.85,2.0,3.9,5.14,102.92
2012-04-17,0.08,0.18,0.88,2.03,3.94,5.17,104.23
2012-04-18,0.07,0.18,0.86,2.0,3.91,5.15,102.65
2012-04-19,0.07,0.17,0.84,1.98,3.93,5.13,102.38
2012-04-20,0.08,0.18,0.86,1.99,3.95,5.16,103.58
2012-04-23,0.08,0.17,0.83,1.96,3.92,5.12,102.68
2012-04-24,0.09,0.18,0.86,2.0,3.95,5.15,103.1
2012-04-25,0.09,0.18,0.86,2.01,3.98,5.18,103.72
2012-04-26,0.09,0.18,0.83,1.98,3.97,5.17,104.56
2012-04-27,0.09,0.19,0.82,1.96,3.95,5.15,104.86
2012-04-30,0.1,0.2,0.82,1.95,3.95,5.15,104.89
2012-05-01,0.09,0.19,0.84,1.98,4.0,5.2,106.17
2012-05-02,0.08,0.18,0.82,1.96,3.95,5.15,105.25
2012-05-03,0.09,0.19,0.82,1.96,3.95,5.14,102.56
2012-05-04,0.07,0.18,0.78,1.91,3.91,5.1,98.49
2012-05-07,0.1,0.18,0.79,1.92,3.9,5.1,97.86
2012-05-08,0.09,0.18,0.77,1.88,3.86,5.07,97.13
2012-05-09,0.09,0.18,0.77,1.87,3.87,5.09,96.8
2012-05-10,0.1,0.18,0.79,1.89,3.89,5.1,97.1
2012-05-11,0.1,0.18,0.75,1.84,3.84,5.06,96.03
2012-05-14,0.1,0.19,0.73,1.78,3.78,5.0,94.75
2012-05-15,0.09,0.19,0.74,1.76,3.76,5.0,93.97
2012-05-16,0.1,0.2,0.75,1.76,3.73,5.01,92.78
2012-05-17,0.1,0.2,0.74,1.7,3.63,4.93,92.53
2012-05-18,0.08,0.2,0.75,1.71,3.72,4.98,91.51
2012-05-21,0.09,0.21,0.75,1.75,3.73,5.0,92.57
2012-05-22,0.09,0.21,0.78,1.79,3.82,5.13,91.44
2012-05-23,0.09,0.2,0.74,1.73,3.71,5.06,89.4
2012-05-24,0.1,0.21,0.77,1.77,3.76,5.13,90.36
2012-05-25,0.09,0.2,0.76,1.75,3.76,5.12,90.64
2012-05-28,,,,,,,
2012-05-29,0.09,0.2,0.76,1.74,3.75,5.12,90.75
2012-05-30,0.07,0.19,0.69,1.63,3.68,5.03,87.79
2012-05-31,0.07,0.18,0.67,1.59,3.63,4.99,86.52
2012-06-01,0.07,0.17,0.62,1.47,3.54,4.88,83.17
2012-06-04,0.08,0.18,0.68,1.53,3.58,4.93,83.95
2012-06-05,0.08,0.18,0.68,1.57,3.62,4.97,84.31
2012-06-06,0.09,0.18,0.73,1.66,3.71,5.07,85.05
2012-06-07,0.09,0.18,0.72,1.66,3.71,5.09,84.78
2012-06-08,0.09,0.19,0.71,1.65,3.71,5.09,84.08
2012-06-11,0.09,0.18,0.69,1.6,3.67,5.06,82.58
2012-06-12,0.1,0.19,0.75,1.67,3.72,5.1,83.35
2012-06-13,0.1,0.18,0.71,1.61,3.66,5.04,82.56
2012-06-14,0.11,0.18,0.73,1.64,3.66,5.04,83.83
2012-06-15,0.09,0.18,0.68,1.6,3.64,5.02,84.03
2012-06-18,0.1,0.18,0.69,1.59,3.63,5.01,83.26
2012-06-19,0.09,0.18,0.71,1.64,3.67,5.05,83.99
2012-06-20,0.09,0.2,0.74,1.65,3.64,5.03,81.06
2012-06-21,0.09,0.19,0.73,1.63,3.61,4.98,77.91
2012-06-22,0.09,0.19,0.76,1.69,3.67,5.05,79.33
2012-06-25,0.1,0.19,0.72,1.63,3.6,4.99,78.76
2012-06-26,0.1,0.21,0.75,1.66,3.59,5.0,79.34
2012-06-27,0.09,0.21,0.73,1.65,3.59,5.0,80.27
2012-06-28,0.09,0.22,0.69,1.6,3.56,4.97,77.72
2012-06-29,0.09,0.21,0.72,1.67,3.66,5.06,85.04
2012-07-02,0.1,0.21,0.67,1.61,3.58,5.01,83.72
2012-07-03,0.09,0.21,0.69,1.65,3.63,5.06,87.74
2012-07-04,,,,,,,
2012-07-05,0.08,0.19,0.68,1.62,3.61,5.05,87.11
2012-07-06,0.08,0.2,0.64,1.57,3.56,4.98,84.37
2012-07-09,0.09,0.2,0.63,1.53,3.47,4.94,85.93
2012-07-10,0.09,0.2,0.63,1.53,3.44,4.92,83.92
2012-07-11,0.1,0.2,0.64,1.54,3.44,4.9,85.88
2012-07-12,0.1,0.2,0.63,1.5,3.41,4.87,86.02
2012-07-13,0.1,0.2,0.63,1.52,3.43,4.89,87.15
2012-07-16,0.1,0.18,0.6,1.5,3.39,4.85,88.41
2012-07-17,0.1,0.18,0.62,1.53,3.42,4.88,89.07
2012-07-18,0.09,0.18,0.6,1.52,3.35,4.85,89.88
2012-07-19,0.09,0.17,0.62,1.54,3.37,4.88,92.78
2012-07-20,0.09,0.17,0.59,1.49,3.3,4.8,91.56
2012-07-23,0.1,0.17,0.57,1.47,3.27,4.78,87.77
2012-07-24,0.1,0.18,0.57,1.44,3.23,4.73,88.28
2012-07-25,0.1,0.17,0.56,1.43,3.22,4.73,88.8
2012-07-26,0.11,0.18,0.58,1.45,3.25,4.75,89.4
2012-07-27,0.11,0.17,0.65,1.58,3.35,4.87,90.13
2012-07-30,0.11,0.18,0.61,1.53,3.29,4.79,89.8
2012-07-31,0.11,0.16,0.6,1.51,3.29,4.78,88.08
2012-08-01,0.1,0.17,0.63,1.56,3.32,4.82,88.99
2012-08-02,0.09,0.17,0.61,1.51,3.28,4.75,87.22
2012-08-03,0.09,0.16,0.67,1.6,3.39,4.86,91.4
2012-08-06,0.1,0.16,0.65,1.59,3.38,4.83,92.3
2012-08-07,0.11,0.19,0.71,1.66,3.45,4.9,93.68
2012-08-08,0.11,0.19,0.73,1.68,3.47,4.91,93.39
2012-08-09,0.11,0.2,0.74,1.69,3.48,4.92,93.39
2012-08-10,0.1,0.18,0.71,1.65,3.45,4.88,92.94
2012-08-13,0.11,0.19,0.71,1.65,3.46,4.89,92.76
2012-08-14,0.11,0.19,0.75,1.73,3.55,4.98,93.4
2012-08-15,0.09,0.19,0.8,1.8,3.64,5.07,94.35
2012-08-16,0.09,0.2,0.83,1.83,3.67,5.09,95.66
2012-08-17,0.09,0.2,0.81,1.81,3.65,5.06,96.0
2012-08-20,0.11,0.19,0.8,1.82,3.63,5.05,96.03
2012-08-21,0.11,0.2,0.8,1.8,3.61,5.03,96.55
2012-08-22,0.11,0.19,0.71,1.71,3.51,4.93,96.89
2012-08-23,0.11,0.19,0.71,1.68,3.47,4.88,95.87
2012-08-24,0.1,0.19,0.72,1.68,3.48,4.89,95.78
2012-08-27,0.11,0.18,0.7,1.65,3.43,4.84,95.54
2012-08-28,0.1,0.18,0.69,1.64,3.41,4.83,96.3
2012-08-29,0.12,0.18,0.69,1.66,3.41,4.85,95.5
2012-08-30,0.1,0.17,0.66,1.63,3.43,4.83,94.61
2012-08-31,0.09,0.16,0.59,1.57,3.36,4.78,96.47
2012-09-03,,,,,,,
2012-09-04,0.1,0.16,0.62,1.59,3.39,4.77,95.34
2012-09-05,0.11,0.17,0.62,1.6,3.4,4.78,95.37
2012-09-06,0.11,0.18,0.68,1.68,3.46,4.87,95.58
2012-09-07,0.11,0.18,0.64,1.67,3.47,4.87,96.41
2012-09-10,0.1,0.18,0.66,1.68,3.48,4.88,96.52
2012-09-11,0.1,0.18,0.67,1.7,3.47,4.88,97.03
2012-09-12,0.1,0.18,0.7,1.77,3.56,4.95,97.02
2012-09-13,0.1,0.17,0.65,1.75,3.59,4.96,98.3
2012-09-14,0.11,0.18,0.72,1.88,3.67,5.03,98.94
2012-09-17,0.11,0.18,0.73,1.85,3.61,4.97,96.51
2012-09-18,0.1,0.18,0.71,1.82,3.59,4.91,95.25
2012-09-19,0.11,0.18,0.7,1.79,3.55,4.86,91.97
2012-09-20,0.11,0.18,0.7,1.8,3.5,4.84,92.14
2012-09-21,0.11,0.18,0.68,1.77,3.5,4.83,92.64
2012-09-24,0.11,0.18,0.68,1.74,3.45,4.76,91.68
2012-09-25,0.11,0.18,0.66,1.7,3.41,4.73,91.07
2012-09-26,0.11,0.17,0.63,1.64,3.33,4.67,89.92
2012-09-27,0.09,0.16,0.64,1.66,3.37,4.71,91.89
2012-09-28,0.1,0.17,0.62,1.65,3.42,4.72,92.18
2012-10-01,0.09,0.17,0.62,1.64,3.41,4.7,92.44
2012-10-02,0.09,0.16,0.61,1.64,3.39,4.68,91.88
2012-10-03,0.09,0.16,0.61,1.64,3.41,4.67,88.19
2012-10-04,0.1,0.18,0.63,1.7,3.47,4.69,91.69
2012-10-05,0.11,0.18,0.67,1.75,3.52,4.73,89.87
2012-10-08,,,,,,,89.43
2012-10-09,0.1,0.18,0.67,1.74,3.49,4.67,92.42
2012-10-10,0.1,0.18,0.66,1.72,3.44,4.62,91.24
2012-10-11,0.1,0.18,0.67,1.7,3.42,4.57,92.19
2012-10-12,0.11,0.18,0.67,1.69,3.4,4.54,91.83
2012-10-15,0.11,0.19,0.67,1.7,3.41,4.53,91.84
2012-10-16,0.09,0.18,0.7,1.75,3.48,4.55,92.07
2012-10-17,0.11,0.18,0.78,1.83,3.56,4.6,92.04
2012-10-18,0.1,0.18,0.79,1.86,3.56,4.58,92.0
2012-10-19,0.1,0.18,0.77,1.79,3.49,4.5,90.0
2012-10-22,0.1,0.19,0.79,1.83,3.5,4.51,88.3
2012-10-23,0.11,0.18,0.77,1.79,3.47,4.52,86.65
2012-10-24,0.11,0.18,0.76,1.8,3.49,4.54,85.39
2012-10-25,0.11,0.19,0.82,1.86,3.54,4.59,85.59
2012-10-26,0.12,0.19,0.76,1.78,3.48,4.54,85.84
2012-10-29,0.14,0.18,0.74,1.74,3.44,4.49,85.52
2012-10-30,,,,,,,85.65
2012-10-31,0.11,0.18,0.72,1.72,3.4,4.45,86.23
2012-11-01,0.09,0.18,0.73,1.75,3.45,4.5,87.05
2012-11-02,0.09,0.19,0.73,1.75,3.47,4.52,84.9
2012-11-05,0.11,0.19,0.7,1.72,3.42,4.46,85.64
2012-11-06,0.1,0.19,0.75,1.78,3.48,4.52,88.62
2012-11-07,0.1,0.18,0.67,1.68,3.4,4.46,84.5
2012-11-08,0.1,0.2,0.65,1.62,3.42,4.42,85.07
2012-11-09,0.09,0.18,0.65,1.61,3.4,4.43,86.08
2012-11-12,,,,,,,85.56
2012-11-13,0.11,0.18,0.63,1.59,3.41,4.44,85.38
2012-11-14,0.1,0.18,0.63,1.59,3.44,4.46,86.32
2012-11-15,0.08,0.17,0.62,1.58,3.49,4.48,85.45
2012-11-16,0.06,0.16,0.62,1.58,3.49,4.48,86.62
2012-11-19,0.09,0.16,0.64,1.61,3.53,4.52,89.05
2012-11-20,0.08,0.16,0.67,1.66,3.57,4.56,86.46
2012-11-21,0.1,0.17,0.69,1.69,3.6,4.58,87.08
2012-11-22,,,,,,,
2012-11-23,0.1,0.19,0.7,1.7,3.6,4.59,87.01
2012-11-26,0.1,0.17,0.68,1.66,3.57,4.56,87.28
2012-11-27,0.1,0.18,0.66,1.64,3.56,4.55,86.81
2012-11-28,0.1,0.18,0.64,1.63,3.54,4.54,86.1
2012-11-29,0.09,0.18,0.63,1.62,3.56,4.57,87.64
2012-11-30,0.08,0.18,0.61,1.62,3.58,4.57,88.54
2012-12-03,0.1,0.18,0.63,1.63,3.59,4.58,88.69
2012-12-04,0.1,0.18,0.63,1.62,3.56,4.56,88.04
2012-12-05,0.1,0.18,0.61,1.6,3.56,4.57,87.36
2012-12-06,0.1,0.18,0.6,1.59,3.55,4.55,85.47
2012-12-07,0.09,0.18,0.63,1.64,3.6,4.6,85.45
2012-12-10,0.09,0.18,0.62,1.63,3.59,4.58,85.14
2012-12-11,0.08,0.16,0.64,1.66,3.62,4.61,85.36
2012-12-12,0.07,0.14,0.66,1.72,3.68,4.66,86.35
2012-12-13,0.06,0.14,0.7,1.74,3.69,4.66,85.39
2012-12-14,0.04,0.13,0.7,1.72,3.66,4.62,86.32
2012-12-17,0.05,0.13,0.74,1.78,3.71,4.68,86.71
2012-12-18,0.06,0.16,0.78,1.84,3.8,4.76,87.46
2012-12-19,0.05,0.15,0.77,1.82,3.74,4.71,89.09
2012-12-20,0.06,0.15,0.77,1.81,3.73,4.7,89.76
2012-12-21,0.06,0.15,0.75,1.77,3.66,4.63,88.2
2012-12-24,0.06,0.16,0.77,1.79,3.68,4.65,88.29
2012-12-25,,,,,,,
2012-12-26,0.09,0.16,0.76,1.77,3.68,4.64,90.71
2012-12-27,0.08,0.15,0.72,1.74,3.62,4.58,90.91
2012-12-28,0.01,0.15,0.72,1.73,3.62,4.58,90.66
2012-12-31,0.05,0.16,0.72,1.78,3.67,4.63,91.83
2013-01-01,,,,,,,
2013-01-02,0.08,0.15,0.76,1.86,3.77,4.71,93.14
2013-01-03,0.08,0.15,0.81,1.92,3.81,4.76,92.97
2013-01-04,0.07,0.15,0.82,1.93,3.81,4.74,93.12
2013-01-07,0.07,0.15,0.82,1.92,3.8,4.72,93.2
2013-01-08,0.07,0.14,0.79,1.89,3.77,4.7,93.21
2013-01-09,0.06,0.13,0.77,1.88,3.75,4.69,93.08
2013-01-10,0.06,0.14,0.8,1.91,3.78,4.71,93.81
2013-01-11,0.07,0.14,0.78,1.89,3.77,4.69,93.6
2013-01-14,0.08,0.14,0.78,1.89,3.76,4.69,94.27
2013-01-15,0.09,0.14,0.75,1.86,3.74,4.67,93.26
2013-01-16,0.08,0.14,0.75,1.84,3.74,4.68,94.28
2013-01-17,0.07,0.14,0.79,1.89,3.79,4.73,95.49
2013-01-18,0.08,0.14,0.77,1.87,3.75,4.69,95.61
2013-01-21,,,,,,,
2013-01-22,0.08,0.14,0.76,1.86,3.74,4.68,96.09
2013-01-23,0.08,0.15,0.76,1.86,3.75,4.69,95.06
2013-01-24,0.08,0.15,0.78,1.88,3.76,4.7,95.35
2013-01-25,0.08,0.15,0.87,1.98,3.85,4.8,95.15
2013-01-28,0.07,0.16,0.89,2.0,3.87,4.82,95.95
2013-01-29,0.07,0.15,0.9,2.03,3.91,4.84,97.62
2013-01-30,0.07,0.15,0.88,2.03,3.93,4.87,97.98
2013-01-31,0.07,0.15,0.88,2.02,3.9,4.84,97.65
2013-02-01,0.06,0.15,0.88,2.04,3.93,4.88,97.46
2013-02-04,0.07,0.15,0.85,2.0,3.9,4.85,96.21
2013-02-05,0.07,0.15,0.88,2.04,3.94,4.89,96.68
2013-02-06,0.07,0.15,0.84,2.0,3.9,4.86,96.44
2013-02-07,0.07,0.15,0.83,1.99,3.88,4.84,95.84
2013-02-08,0.07,0.14,0.84,1.99,3.89,4.85,95.71
2013-02-11,0.09,0.15,0.85,1.99,3.87,4.83,97.01
2013-02-12,0.09,0.14,0.88,2.02,3.91,4.87,97.48
2013-02-13,0.1,0.15,0.92,2.05,3.94,4.89,97.03
2013-02-14,0.11,0.16,0.86,2.0,3.9,4.85,97.3
2013-02-15,0.1,0.17,0.87,2.01,3.91,4.86,95.95
2013-02-18,,,,,,,
2013-02-19,0.12,0.17,0.89,2.03,3.95,4.89,96.69
2013-02-20,0.12,0.17,0.88,2.02,3.96,4.89,94.92
2013-02-21,0.13,0.16,0.86,1.99,3.91,4.86,92.79
2013-02-22,0.13,0.16,0.84,1.97,3.9,4.84,93.12
2013-02-25,0.12,0.16,0.78,1.88,3.84,4.77,92.74
2013-02-26,0.14,0.17,0.78,1.88,3.82,4.78,92.63
2013-02-27,0.11,0.17,0.78,1.91,3.85,4.81,92.84
2013-02-28,0.11,0.17,0.77,1.89,3.84,4.78,92.03
2013-03-01,0.11,0.16,0.75,1.86,3.83,4.76,90.71
2013-03-04,0.11,0.16,0.76,1.88,3.85,4.78,90.13
2013-03-05,0.08,0.15,0.77,1.9,3.87,4.8,90.88
2013-03-06,0.1,0.15,0.81,1.95,3.91,4.84,90.47
2013-03-07,0.1,0.15,0.85,2.0,3.96,4.89,91.53
